,GpuName,SeqLen,HeadDim,Run,Action,Range,SM_Util,Tensor_Util,FMA_Util,FMA_Heavy_Util,FMA_Lite_Util,Shared_Util,ALU_Util,ALU_Heavy_Util,FP64_Util,L1_Cache_Util,LTS_Util,DRAM_Util,SFU_Util,SMSP_Util
26,a100-sxm4-40gb,256,128,0,reduce_kernel,0,0.10460731883187119,0.002746922588287809,0.019777842635672224,,,0.002746922588287809,0.07526567891908598,,0.0,0.10460731883187119,0.19808214371555619,0.010823733411162809,0.0,0.018151685923738562
27,a100-sxm4-40gb,256,128,0,vectorized_elementwise_kernel,0,0.003883191835705634,0.0,0.00010961727129726558,,,0.0,0.00019731108833507808,,0.0,0.003883191835705634,0.054424564134325004,0.0009174965607581131,0.0,9.591511238510699e-05
28,a100-sxm4-40gb,256,128,0,elementwise_kernel,0,0.5628962005347439,0.008908530962364936,0.07126824769891948,,,0.008908530962364936,0.13362796443547406,,0.0,0.5628962005347439,0.4105203747846815,0.033558366537330575,0.0,0.04210564090964453
29,a100-sxm4-40gb,256,128,0,vectorized_elementwise_kernel,0,0.2449361564279994,0.0,0.009214350631237007,,,0.0,0.006910762973427757,,0.0,0.2449361564279994,0.3099578425461843,0.05070502380073967,0.0,0.00417525262977927
30,a100-sxm4-40gb,256,128,0,ampere_sgemm_32x32_sliced1x4_nn,0,0.6929972522699557,0.0,0.5460240565536483,,,0.0,0.3536525917891956,,0.0,0.6929972522699557,0.3890956527166094,0.029183625620516383,0.0,0.14345293015300586
31,a100-sxm4-40gb,256,128,0,splitKreduce_kernel,0,0.3122710121944551,0.0074661417035781314,0.06346220448041413,,,0.0074661417035781314,0.1231913381090392,,0.0,0.3122710121944551,0.4004795756548368,0.06165691474818176,0.0,0.042230364010863816
32,a100-sxm4-40gb,256,128,0,vectorized_elementwise_kernel,0,0.12650054738445426,0.0,0.004874101575515253,,,0.0,0.0036555761816364405,,0.0,0.12650054738445426,0.23580501213765526,0.027348279308867626,0.0,0.0022085772764053498
33,a100-sxm4-40gb,256,128,0,fmha_cutlassF_f16_aligned_64x128_rf_sm80,0,0.03361195571490014,0.027207404984149496,0.023176278543779443,,,0.027207404984149496,0.030562663881273155,,0.0,0.03361195571490014,0.16061078830732545,0.008568240203656992,0.001846596334373427,0.01161221809099801
34,a100-sxm4-40gb,256,128,0,flash_fwd_splitkv_kernel,0,0.06006612290976642,0.048932147859666514,0.025230638740140553,,,0.048932147859666514,0.020165396871854757,,0.0,0.06006612290976642,0.22100070632647514,0.015708222954266483,0.003679468149603829,0.009724308681095835
35,a100-sxm4-40gb,256,128,0,flash_fwd_splitkv_combine_kernel,0,0.4249942580445322,0.0039108511369071826,0.1068066931182927,,,0.0039108511369071826,0.14942148481700546,,0.0,0.4249942580445322,0.2547430659302916,0.025510717965683122,0.023465106821443097,0.04087850865086171
36,a100-sxm4-40gb,256,128,0,cudnn_generated_fort_native_sdpa_sm80_flash_fprop_wmma_f16_knob_3_64x64x128_4x1x1_kernel0_0,0,0.031030049438124544,0.040469359601530946,0.02128198256389103,,,0.040469359601530946,0.014938884696658885,,0.0,0.031030049438124544,0.21409039037963493,0.011477598465602652,0.002964064423940254,0.00776337873703685
37,a100-sxm4-40gb,512,64,0,unrolled_elementwise_kernel,0,0.39183899548310397,0.0,0.021358498786764962,,,0.0,0.039157247775735766,,0.0,0.39183899548310397,0.24564255106131994,0.009548750727129882,0.0,0.014906452278263047
38,a100-sxm4-40gb,512,64,0,unrolled_elementwise_kernel,0,0.38106498050470516,0.0,0.021075499959980332,,,0.0,0.03863841659329728,,0.0,0.38106498050470516,0.2509270841670764,0.009422230353202145,0.0,0.014708942680402941
39,a100-sxm4-40gb,512,64,0,unrolled_elementwise_kernel,0,0.39033516828095605,0.0,0.0214061737857989,,,0.0,0.03924465194063132,,0.0,0.39033516828095605,0.2692913385826772,0.009570064803846421,0.0,0.01493972545467215
40,a100-sxm4-40gb,512,64,0,vectorized_elementwise_kernel,0,0.12851770491506884,0.0005785624531048011,0.007521311890362415,,,0.0005785624531048011,0.0017356873593144034,,0.0,0.12851770491506884,0.24532889919453257,0.025896997803270684,0.0,0.002314249812419204
41,a100-sxm4-40gb,512,64,0,vectorized_elementwise_kernel,0,0.12689408818052003,0.000591505427524411,0.007689570557817344,,,0.000591505427524411,0.0017745162825732331,,0.0,0.12689408818052003,0.24744208561116834,0.026476337472330944,0.0,0.002366021710097644
42,a100-sxm4-40gb,512,64,0,ampere_sgemm_128x32_tn,0,0.4795632642989714,0.0,0.8239370889701859,,,0.0,0.34448417338848725,,0.0,0.4795632642989714,0.4406544981662188,0.017760626045055992,0.0,0.18067763308131937
43,a100-sxm4-40gb,512,64,0,softmax_warp_forward,0,0.32306488911444764,0.0018768193657116594,0.13883436111536693,,,0.0018768193657116594,0.09349145855676419,,0.0,0.32306488911444764,0.2875651440650375,0.053679667151830854,0.029435422092845106,0.047122170407537925
44,a100-sxm4-40gb,512,64,0,vectorized_elementwise_kernel,0,0.47824170795653587,0.0,0.026885612371582567,,,0.0,0.09602004418422345,,0.0,0.47824170795653587,0.4176320556916256,0.16677331392928274,0.0,0.022450780350398145
45,a100-sxm4-40gb,512,64,0,reduce_kernel,0,0.2171200271705886,0.004674509861207229,0.03552627494517494,,,0.004674509861207229,0.16360784514225302,,0.0,0.2171200271705886,0.3769072821924912,0.024345066474816993,0.0,0.036035495233278134
46,a100-sxm4-40gb,512,64,0,vectorized_elementwise_kernel,0,0.003910583841379689,0.0,0.0001098478607129126,,,0.0,0.0001977261492832427,,0.0,0.003910583841379689,0.05054992585269402,0.0009194265941670787,0.0,9.6116878123798e-05
47,a100-sxm4-40gb,512,64,0,elementwise_kernel,0,0.5784384252493203,0.031016439621684242,0.24813151697347396,,,0.031016439621684242,0.4652465943252637,,0.0,0.5784384252493203,0.44138226095911676,0.11298131895592121,0.0,0.1419270931931939
48,a100-sxm4-40gb,512,64,0,vectorized_elementwise_kernel,0,0.4654967326451368,0.0,0.031033241784259872,,,0.0,0.0232749313381949,,0.0,0.4654967326451368,0.4310845724026896,0.16837730845724028,0.0,0.013944028790605169
